kind,group,id,name_zh,path,bytes,sha256,native_name_matches,native_check
metadata_or_generator,ArtSupport,build_asset_inventory,build_asset_inventory,ThreeHearthsVillage/Art/build_asset_inventory.py,14093,b6ca8196e319e7071875f873dbf1c7cb79e5ca1d442a388ba8afee365c0269be,,
metadata_or_generator,GoodsKit,artifact-manifest,artifact-manifest,ThreeHearthsVillage/Art/GoodsKit/artifact-manifest.json,4449,86c5a7cda45c188d1f5b30d376e581ac0c73c8f6d799527463a86647accf1a0b,,
metadata_or_generator,GoodsKit,create_goods_kit,create_goods_kit,ThreeHearthsVillage/Art/GoodsKit/create_goods_kit.py,16772,c856deeb523fc09c46e42e462f068de3ecdd4ba78aa7ed856d799c535491b3c9,,
metadata_or_generator,GoodsKit,goods_geometry,goods_geometry,ThreeHearthsVillage/Art/GoodsKit/goods_geometry.py,5559,da4ddfb9704ba4ddce294fad74bf652fe45d88a37e2da9e416300f6aa72cf84a,,
blender_source,GoodsKit,GoodsKit,GoodsKit,ThreeHearthsVillage/Art/GoodsKit/GoodsKit.blend,260169,0f9ba3c59aadec7e898c2c68cf8dba6780a6b8ad0ff5e58f3c7651e21433bb91,,
metadata_or_generator,GoodsKit,generate-request,generate-request,ThreeHearthsVillage/Art/GoodsKit/mcp/generate-request.json,334,225d0cc80bcb0dca5ba9af0dc74ff477cb750f4f88880447f225a9f8b276ae24,,
metadata_or_generator,GoodsKit,render-overview-request,render-overview-request,ThreeHearthsVillage/Art/GoodsKit/mcp/render-overview-request.json,351,174e1f75b8942ea1d7d0eb3958c219ecc46218244abcbaf20bb08faf39ad7581,,
metadata_or_generator,GoodsKit,render-scale-request,render-scale-request,ThreeHearthsVillage/Art/GoodsKit/mcp/render-scale-request.json,402,b12fcdc82c1a194823051144000a622d8bd908b1d65d6c1b31280229fee68fe2,,
metadata_or_generator,GoodsKit,source-audit-request,source-audit-request,ThreeHearthsVillage/Art/GoodsKit/mcp/source-audit-request.json,1047,7b248deaf419fb9d5f715cc4224840805f3a818dda3d17a271d47c8dd509ce8d,,
metadata_or_generator,GoodsKit,model-report,model-report,ThreeHearthsVillage/Art/GoodsKit/model-report.json,5219,4c30b57907894dcb27ecb44d02a6ab46b7a162134ef543462e0619ba372d0837,,
metadata_or_generator,GoodsKit,module-specs,module-specs,ThreeHearthsVillage/Art/GoodsKit/module-specs.json,11197,3d809dce7d8fd4200f676e13022332771ddfcc02e6a95d1b7ae6097e84e82367,,
module,GoodsKit,goods_bricks_crate,烧制砖块箱,ThreeHearthsVillage/Art/GoodsKit/modules/goods_bricks_crate.glb,149056,f53e21dac64d790b30b40f56c3b7c593f9b50e8088a3bebbd96bf1d9742bc3c2,ThreeHearthsVillage/Content/ThreeHearths/Generated/GoodsKit/goods_bricks_crate/goods_bricks_crate.uasset,发现同名UE原生包；不等于已接入玩法
module,GoodsKit,goods_iron_ingots_bundle,铁锭捆,ThreeHearthsVillage/Art/GoodsKit/modules/goods_iron_ingots_bundle.glb,34152,4c2d01aacf2d213da9fccf796b03db69151f4f561a2b6d15374d676701572f27,ThreeHearthsVillage/Content/ThreeHearths/Generated/GoodsKit/goods_iron_ingots_bundle/goods_iron_ingots_bundle.uasset,发现同名UE原生包；不等于已接入玩法
module,GoodsKit,goods_lime_pail,石灰桶,ThreeHearthsVillage/Art/GoodsKit/modules/goods_lime_pail.glb,46408,cd90a4d5f2fcdeb9b8a379c393ec2928b0458dda7b8eb767e53a4c663c05f265,ThreeHearthsVillage/Content/ThreeHearths/Generated/GoodsKit/goods_lime_pail/goods_lime_pail.uasset,发现同名UE原生包；不等于已接入玩法
module,GoodsKit,goods_nails_box,铁钉盒,ThreeHearthsVillage/Art/GoodsKit/modules/goods_nails_box.glb,133152,2538ad2a232fb315a8b4aa578b47d9fc68ea5223ce8f2be1061367effaeb55b0,ThreeHearthsVillage/Content/ThreeHearths/Generated/GoodsKit/goods_nails_box/goods_nails_box.uasset,发现同名UE原生包；不等于已接入玩法
module,GoodsKit,goods_pigment_pots,颜料罐组,ThreeHearthsVillage/Art/GoodsKit/modules/goods_pigment_pots.glb,140824,83c992196536268464946b0ef3959e2329daba38eb9b52dd342aeceaca3c67ab,ThreeHearthsVillage/Content/ThreeHearths/Generated/GoodsKit/goods_pigment_pots/goods_pigment_pots.uasset,发现同名UE原生包；不等于已接入玩法
module,GoodsKit,goods_raw_clay_basket,黏土篮,ThreeHearthsVillage/Art/GoodsKit/modules/goods_raw_clay_basket.glb,57392,b6119f837d01be99a9d7771035519bc477a8b5c9a6a1bd6418404d50810e1bea,ThreeHearthsVillage/Content/ThreeHearths/Generated/GoodsKit/goods_raw_clay_basket/goods_raw_clay_basket.uasset,发现同名UE原生包；不等于已接入玩法
module,GoodsKit,goods_tiles_slateblue_crate,蓝灰瓦商品箱,ThreeHearthsVillage/Art/GoodsKit/modules/goods_tiles_slateblue_crate.glb,109676,f1c608b5faa12d13f80bd3810b5130694aea86496158c9b8e588ff5f40d0c18a,ThreeHearthsVillage/Content/ThreeHearths/Generated/GoodsKit/goods_tiles_slateblue_crate/goods_tiles_slateblue_crate.uasset,发现同名UE原生包；不等于已接入玩法
module,GoodsKit,goods_tiles_terracotta_crate,红陶瓦商品箱,ThreeHearthsVillage/Art/GoodsKit/modules/goods_tiles_terracotta_crate.glb,109684,f18b6a7448908b01f66c07a24d87b9353e573579e677f7c8c9a2c23ff60633a6,ThreeHearthsVillage/Content/ThreeHearths/Generated/GoodsKit/goods_tiles_terracotta_crate/goods_tiles_terracotta_crate.uasset,发现同名UE原生包；不等于已接入玩法
preview_or_uv_diagram,GoodsKit,GoodsKit_overview,GoodsKit_overview,ThreeHearthsVillage/Art/GoodsKit/previews/GoodsKit_overview.png,2543689,5b9c8a0574f82dbe8e1e2d0f8c9bc7b002d7dd5f096da2723b1ea0c2201dd9d6,,
preview_or_uv_diagram,GoodsKit,GoodsKit_scale,GoodsKit_scale,ThreeHearthsVillage/Art/GoodsKit/previews/GoodsKit_scale.png,2865660,6f60ad5dccbd1671040e836bac942c37161ed13159bd6c5aae86262fe7be3ec0,,
metadata_or_generator,GoodsKit,README,README,ThreeHearthsVillage/Art/GoodsKit/README.md,4788,0836b928f25a9b1b1e282edc6d7e4da81754f42b29a030836215ef6a6fd9bd98,,
metadata_or_generator,GoodsKit,render-report,render-report,ThreeHearthsVillage/Art/GoodsKit/render-report.json,976,d9d2bb513ae5ebfcf9deed40394a1cbb6eac5cc02e7110b3be258d2e68b64c03,,
metadata_or_generator,GoodsKit,render_goods_kit,render_goods_kit,ThreeHearthsVillage/Art/GoodsKit/render_goods_kit.py,8450,499b6dda179e11244fcf83b587aa18279a79fe77d611d5f2aa966cc29a407d68,,
metadata_or_generator,GoodsKit,source-audit,source-audit,ThreeHearthsVillage/Art/GoodsKit/source-audit.json,1588,8876ed16855338b8ad79b84e66652817bba6737830872344328c11306f5c4576,,
metadata_or_generator,GoodsKit,UE_Import_Report,UE_Import_Report,ThreeHearthsVillage/Art/GoodsKit/UE_Import_Report.json,5131,8c83f93c124c345f65eca23bc3c64eab97c18d6243373c23b6f36b652d1c389d,,
metadata_or_generator,GoodsKit,UE_Validation,UE_Validation,ThreeHearthsVillage/Art/GoodsKit/UE_Validation.json,3173,bab203f18a48874321ef6b869e9dedbab3a8536df3c4e58826188919f5ac6850,,
metadata_or_generator,GoodsKit,validate_goods_kit,validate_goods_kit,ThreeHearthsVillage/Art/GoodsKit/validate_goods_kit.py,6661,eed7c998ebbfc55c937c52edadb7eb3e65e7b326db4f04fd8bab9cb8dc22cc26,,
metadata_or_generator,GoodsKit,validation,validation,ThreeHearthsVillage/Art/GoodsKit/validation.json,8604,a887d31840bdf509f6a57afd0d3152fdf425489633dbb66353e3e66afbb28396,,
metadata_or_generator,GoodsKit,visual-review,visual-review,ThreeHearthsVillage/Art/GoodsKit/visual-review.json,897,8053b1cd3b312cd11a575de46f1d57941516509a2108b3a0bc129faee332c9a0,,
metadata_or_generator,HearthCottage,create_cottage,create_cottage,ThreeHearthsVillage/Art/HearthCottage/create_cottage.py,22187,42c2bb4721fc4dc26bad3c8c48ed78964e2ae735da670894ac579efaaee8539d,,
blender_source,HearthCottage,HearthCottage,原始小屋整模,ThreeHearthsVillage/Art/HearthCottage/HearthCottage.blend,248695,ee3298a56741abbf07faab467fa7b881f6c00c299793d4107d242edb86efff71,,
whole_model_version,HearthCottage,HearthCottage,原始小屋整模,ThreeHearthsVillage/Art/HearthCottage/HearthCottage.glb,1100220,1bd25afc7d9ef2279c5ada6a26fbf9e7c5c029fadcced3b454a9b84869740b46,,未发现同名UE包；可能未导入或使用改名路径
preview_or_uv_diagram,HearthCottage,HearthCottage_InUE,HearthCottage_InUE,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_InUE.png,808866,8d253b87fca0628476acefd2f12e034e4b0a689033507deec1c56469f3504b8e,,
metadata_or_generator,HearthCottage,HearthCottage_Polished_Comparison,HearthCottage_Polished_Comparison,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_Polished_Comparison.html,3384,385203e8e89a803eff1c8c910221b59df425d3e67b6219bb38429c3ed405e2c8,,
preview_or_uv_diagram,HearthCottage,HearthCottage_Preview,HearthCottage_Preview,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_Preview.png,1768205,ce003920f1fa2eeac35ae513743decc776179130b49e38f2f26dc42ffb44efcf,,
preview_or_uv_diagram,HearthCottage,HearthCottage_Rear,HearthCottage_Rear,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_Rear.png,1195143,c62f87cf2bfb657878580897382bae2c676d35cb0f62d05f3e3aa949a6cdb4de,,
blender_source,HearthCottage,HearthCottage_SharedUV,共享UV小屋整模,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV.blend,332802,27e6e900fff101fef2f2f85b0e4be2c27a46eb1cf8e4157cc0321a2336dcda60,,
whole_model_version,HearthCottage,HearthCottage_SharedUV,共享UV小屋整模,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV.glb,1200576,9150a48c955c66dada6e1e3f2706ab92ae5d2e53a774be1ff65b71a5a3430a91,,未发现同名UE包；可能未导入或使用改名路径
preview_or_uv_diagram,HearthCottage,HearthCottage_SharedUV_Interface,HearthCottage_SharedUV_Interface,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Interface.png,588412,933c246a356b488834e3829bc2a13db0b2c0934d9e1f958e5687bddc5427896c,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_model-report,HearthCottage_SharedUV_model-report,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_model-report.json,2188,f959599d3941f190632fe3b97cddaddccbe1fd1742266d521008ab0a6f757813,,
blender_source,HearthCottage,HearthCottage_SharedUV_Polished,共享UV与屋顶高光改进小屋整模,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished.blend,317393,40a25bd6a222dbdde50c4f285381ec983a126f4871c5020868a702a9e361a089,,
whole_model_version,HearthCottage,HearthCottage_SharedUV_Polished,共享UV与屋顶高光改进小屋整模,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished.glb,1122488,fbbc8bd48eba1a55b9a9c88e51859353aae0609a3167d0d963a6585864aefdad,ThreeHearthsVillage/Content/ThreeHearths/Generated/HearthCottagePolished/HearthCottage_SharedUV_Polished/HearthCottage_SharedUV_Polished.uasset,发现同名UE原生包；不等于已接入玩法
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_Polished_diagnosis,HearthCottage_SharedUV_Polished_diagnosis,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_diagnosis.json,11781,f16d050cbb6422267d3d58b64d33370ad2e6a9e4ea1b29b845fc71b8c3fbe108,,
preview_or_uv_diagram,HearthCottage,HearthCottage_SharedUV_Polished_house_original,HearthCottage_SharedUV_Polished_house_original,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_house_original.png,1767256,1cbabb28e43bdcc382285c80dfe2524e279511daf031b9b0709639e212336137,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_Polished_house_original_render,HearthCottage_SharedUV_Polished_house_original_render,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_house_original_render.json,3738,8bd424f034283d11bea51b774f20bbd8caf3ad1afd21464c164bc2ad8b62ce87,,
preview_or_uv_diagram,HearthCottage,HearthCottage_SharedUV_Polished_house_polished,HearthCottage_SharedUV_Polished_house_polished,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_house_polished.png,1780130,366ab7ab56323ca5c60b749b3d184453b1721977ba8a29ab3129fb5a6dea745a,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_Polished_house_polished_render,HearthCottage_SharedUV_Polished_house_polished_render,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_house_polished_render.json,3736,b8cb756802374113c912a2bd62848bcacfccea9022bb2bf5e01ad90eb4043d6c,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_Polished_manifest,HearthCottage_SharedUV_Polished_manifest,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_manifest.json,4220,c32662cd90211502096b1736da722ce33b82b83172f4fdb2e899acba06307563,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_Polished_repair-report,HearthCottage_SharedUV_Polished_repair-report,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_repair-report.json,9668,97a46c0a9b266c01f4078a529d579596b87d4a87b349e1580e2674e53aaa591f,,
preview_or_uv_diagram,HearthCottage,HearthCottage_SharedUV_Polished_roof_finish_only,HearthCottage_SharedUV_Polished_roof_finish_only,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_roof_finish_only.png,1473161,2dcc4d58b7225253c99d5891ac394bd91635e217313c29c7b5f7f3d2a13d70bf,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_Polished_roof_finish_only_render,HearthCottage_SharedUV_Polished_roof_finish_only_render,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_roof_finish_only_render.json,3742,c9b2ff689508c842cb49066a7bf6adf7e771804be93b726cc9fcb776b95bd5d6,,
preview_or_uv_diagram,HearthCottage,HearthCottage_SharedUV_Polished_roof_original,HearthCottage_SharedUV_Polished_roof_original,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_roof_original.png,1470014,52729e1065311da9e90ea4bc66851254331383e3dc53337147013c0d000d4b01,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_Polished_roof_original_render,HearthCottage_SharedUV_Polished_roof_original_render,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_roof_original_render.json,3737,b148222231c076401220049a94d3c8b7fe1d32e6dcad708df4a48f4f3d40c247,,
preview_or_uv_diagram,HearthCottage,HearthCottage_SharedUV_Polished_roof_polished,HearthCottage_SharedUV_Polished_roof_polished,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_roof_polished.png,1486582,f298c288b5cd7b793ceb4f18abb1ee93e06d47075ab6333bd5e950037b4a46df,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_Polished_roof_polished_render,HearthCottage_SharedUV_Polished_roof_polished_render,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_roof_polished_render.json,3735,28d5955e41f2fa246b7ecdac23d1b6fd708a4e1a8a39db82f936fccf592a1855,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_Polished_validation,HearthCottage_SharedUV_Polished_validation,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_validation.json,4134,de2f004dc3be68b8b5e139935de0a4f5bc60fc66e12829015fe2fa570903ff39,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_Polished_visual-review,HearthCottage_SharedUV_Polished_visual-review,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_Polished_visual-review.json,2617,13b31da4a1ab02430e1f657e8ef3af1b3b3a96aa1b4a8e98883fa46680a23380,,
preview_or_uv_diagram,HearthCottage,HearthCottage_SharedUV_RoofUV,HearthCottage_SharedUV_RoofUV,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_RoofUV.svg,21958,e812b827fe68f650514ada65fa0ea8c078701c776e8314f3b40cd2da752cb6a8,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_uv-report,HearthCottage_SharedUV_uv-report,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_uv-report.json,1269,b1ecb0be432f40a37d1a0294988981f5ff653b629dc368e892081961ce5018f2,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_uv-validation,HearthCottage_SharedUV_uv-validation,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_uv-validation.json,899,17f29d0b791ce3ae33f7f0a305924901a9a95a268d288f6831fe701803bebef2,,
metadata_or_generator,HearthCottage,HearthCottage_SharedUV_validation,HearthCottage_SharedUV_validation,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_SharedUV_validation.json,323,44286330a238311d4b191829b38a27a158891240a6fcb0dd78847eb31f1d361a,,
blender_source,HearthCottage,HearthCottage_UV,HearthCottage_UV,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_UV.blend,403751,aee072c04c96f0c0f6d1af2d0b618d218910ec336dba8fb8e8e8c05b098312df,,
preview_or_uv_diagram,HearthCottage,HearthCottage_UV_Interface,HearthCottage_UV_Interface,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_UV_Interface.png,867668,28f7f686c6b2a92dc9e3ac42d5f7c138cfb092d1f54258c7b8c35369257fbae8,,
preview_or_uv_diagram,HearthCottage,HearthCottage_UV_Layout,HearthCottage_UV_Layout,ThreeHearthsVillage/Art/HearthCottage/HearthCottage_UV_Layout.svg,1470931,2b0f84c40c5e995f416e529912f192725edd8ac527858f0d937fe1c539c32b16,,
metadata_or_generator,HearthCottage,model-report,model-report,ThreeHearthsVillage/Art/HearthCottage/model-report.json,795,f1098ec5fc6a3d6c67929d337519b52ab58a0c0d659faa906f4d02d80677a928,,
metadata_or_generator,HearthCottage,polish_cottage_roof,polish_cottage_roof,ThreeHearthsVillage/Art/HearthCottage/polish_cottage_roof.py,12736,1ea691fa7586bb4b075a2b7d78da080245607f72236b0aa0360370a71229c8c9,,
preview_or_uv_diagram,HearthCottage,Polished_UE_house_original,Polished_UE_house_original,ThreeHearthsVillage/Art/HearthCottage/Polished_UE_house_original.png,2465884,2c0fd9c315ccf51e7445ddfef8d6927c90ec222549baa531675681f5675aa149,,
preview_or_uv_diagram,HearthCottage,Polished_UE_house_polished,Polished_UE_house_polished,ThreeHearthsVillage/Art/HearthCottage/Polished_UE_house_polished.png,2516142,629ff7169bd2d6adb21b5dfe7b6795b1fb18adaa61b429c0c78b39fcb6415bec,,
metadata_or_generator,HearthCottage,Polished_UE_Import,Polished_UE_Import,ThreeHearthsVillage/Art/HearthCottage/Polished_UE_Import.json,18762,1b7ba4cc42f3e2553d91aff27a98dd8a42fafe466bf6119243ae20c628c73fcf,,
metadata_or_generator,HearthCottage,Polished_UE_Manifest,Polished_UE_Manifest,ThreeHearthsVillage/Art/HearthCottage/Polished_UE_Manifest.json,7239,93a4aea08dc2c9ece914481ead35b20affe3a8147b3af5bb8425b9d84d528402,,
metadata_or_generator,HearthCottage,Polished_UE_README,Polished_UE_README,ThreeHearthsVillage/Art/HearthCottage/Polished_UE_README.md,3307,09ed250cf7e52ad26b701403214622cc28f856e9aa7d276e10b5abcd31e22d9c,,
preview_or_uv_diagram,HearthCottage,Polished_UE_roof_original,Polished_UE_roof_original,ThreeHearthsVillage/Art/HearthCottage/Polished_UE_roof_original.png,2478145,e9c1c9c60c466cf982e31c59888c619a9c15ecc78883cbf650bfef5422bfeea9,,
preview_or_uv_diagram,HearthCottage,Polished_UE_roof_polished,Polished_UE_roof_polished,ThreeHearthsVillage/Art/HearthCottage/Polished_UE_roof_polished.png,2573260,1f85d5c1454c8af9cabfcb05dfadee10bd30fa76e01350417bcd69441f405f5f,,
metadata_or_generator,HearthCottage,Polished_UE_Visual_Review,Polished_UE_Visual_Review,ThreeHearthsVillage/Art/HearthCottage/Polished_UE_Visual_Review.json,8899,80abf19312679ad4022ae3fb2875fce094adf265bcc9dffbb7a40d476472e7e3,,
metadata_or_generator,HearthCottage,prepare_uv_view,prepare_uv_view,ThreeHearthsVillage/Art/HearthCottage/prepare_uv_view.py,438,cb50f860b27fe0c8a27d653a47e972041e5d28af313b345bf40dcb646a70c0ae,,
metadata_or_generator,HearthCottage,README,README,ThreeHearthsVillage/Art/HearthCottage/README.md,8957,e9df32538afd7fcebc5bb4958862e0fde1323f0c2512c4a9c28d5b2311dbe4fa,,
metadata_or_generator,HearthCottage,repair_shared_uv,repair_shared_uv,ThreeHearthsVillage/Art/HearthCottage/repair_shared_uv.py,5791,516f7bf481189f2d08b2356d950fa8e8f17ac30c9976e2c7a1f7faa7452ac36c,,
metadata_or_generator,HearthCottage,shared_roof_uv,shared_roof_uv,ThreeHearthsVillage/Art/HearthCottage/shared_roof_uv.py,11498,79049f9ac5610158a16419d3369bb2f95405c1900c53f74271f65264cde965a4,,
metadata_or_generator,HearthCottage,show_uv_workspace,show_uv_workspace,ThreeHearthsVillage/Art/HearthCottage/show_uv_workspace.py,2827,5d13fc58c3b24ce4cfa72afa1e4cc76624d9631366984349ab617f2b35654a32,,
metadata_or_generator,HearthCottage,UE_Import_Report,UE_Import_Report,ThreeHearthsVillage/Art/HearthCottage/UE_Import_Report.json,9347,5f938ce04d1e064fbe1d058b8af1a8137c8891bb32cb83797fd95549a901be0e,,
metadata_or_generator,HearthCottage,uv-report,uv-report,ThreeHearthsVillage/Art/HearthCottage/uv-report.json,5251,cd81dae6c250737c804a68addeb9bb0fe1954e65004620c8e0237dc98aebaf3e,,
metadata_or_generator,HearthCottage,validate_cottage,validate_cottage,ThreeHearthsVillage/Art/HearthCottage/validate_cottage.py,2757,e2df95810fe6790f7cc271c05e96dbf0a9466700fdb83c0cf2764f700bd7c8ce,,
metadata_or_generator,HearthCottage,validate_polished_cottage,validate_polished_cottage,ThreeHearthsVillage/Art/HearthCottage/validate_polished_cottage.py,7585,14517d9821623f6605c6fff5819b6932bcac6b0c07e935e007379f4dc7f63045,,
metadata_or_generator,HearthCottage,validate_shared_uv,validate_shared_uv,ThreeHearthsVillage/Art/HearthCottage/validate_shared_uv.py,2994,0baec8ee4d58257bc2d39aaa24eeee62d849899370566323e884917e25415307,,
metadata_or_generator,HearthCottage,validation,validation,ThreeHearthsVillage/Art/HearthCottage/validation.json,323,385a634275cfbad2c053a133a61c138292529ca0777c6848083adec96eec047d,,
metadata_or_generator,HomeLifeKit,artifact-manifest,artifact-manifest,ThreeHearthsVillage/Art/HomeLifeKit/artifact-manifest.json,6510,a07fe0c151c62284e841ecd575282d37bb897a07f002fe3ad2cfc1ea668976af,,
metadata_or_generator,HomeLifeKit,create_home_life_kit,create_home_life_kit,ThreeHearthsVillage/Art/HomeLifeKit/create_home_life_kit.py,13221,930adf60354a94e81069ca0a9e5367f25aa73916894da676e4ada0f54e52f503,,
metadata_or_generator,HomeLifeKit,example-layouts,example-layouts,ThreeHearthsVillage/Art/HomeLifeKit/example-layouts.json,6803,9c1507412f2e4c7e92ac4fb00b09bc36d6223295670b92748b5221edbfc876b8,,
blender_source,HomeLifeKit,cabin_living_4x4m,4×4米居住角组合,ThreeHearthsVillage/Art/HomeLifeKit/examples/cabin_living_4x4m.blend,759208,a92c2672d5ec36a6a2731e4fe800149a98f52170899f89162054f85e5770b9b1,,
assembly,HomeLifeKit,cabin_living_4x4m,4×4米居住角组合,ThreeHearthsVillage/Art/HomeLifeKit/examples/cabin_living_4x4m.glb,1524224,42420d5603cbf9c2054bb3a451f76cc8b25c263154262e6118a37a9036ccc06b,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/example__cabin_living_4x4m/cabin_living_4x4m.uasset,发现同名UE原生包；不等于已接入玩法
blender_source,HomeLifeKit,common_meal_10_seats,十人公共餐区组合,ThreeHearthsVillage/Art/HomeLifeKit/examples/common_meal_10_seats.blend,693847,db9e5ac10081d9bb2faa19437b120a993273c9e78d2ba1484271cd0cf6fa1441,,
assembly,HomeLifeKit,common_meal_10_seats,十人公共餐区组合,ThreeHearthsVillage/Art/HomeLifeKit/examples/common_meal_10_seats.glb,1203520,de90cd29384eba9dac81500bc7a3535998194bfa4831e6b745956b29cab545f3,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/example__common_meal_10_seats/common_meal_10_seats.uasset,发现同名UE原生包；不等于已接入玩法
metadata_or_generator,HomeLifeKit,home_geometry,home_geometry,ThreeHearthsVillage/Art/HomeLifeKit/home_geometry.py,5563,e8abe42ed245047ca4d9f786d9ecf84d15910d0420af7a9629f4aa8ebba314e4,,
blender_source,HomeLifeKit,HomeLifeKit,HomeLifeKit,ThreeHearthsVillage/Art/HomeLifeKit/HomeLifeKit.blend,437167,7bf9a610339350f60fcd7fb76a48dbb105ee9a7c542cbe9aed2caa9fba66f67a,,
metadata_or_generator,HomeLifeKit,generate-request,generate-request,ThreeHearthsVillage/Art/HomeLifeKit/mcp/generate-request.json,298,4868c6de4bc53430cadb985d766473a202b40c5ce1b5cb19f8994708eb200368,,
metadata_or_generator,HomeLifeKit,preview-cabin_living_4x4m-request,preview-cabin_living_4x4m-request,ThreeHearthsVillage/Art/HomeLifeKit/mcp/preview-cabin_living_4x4m-request.json,360,1376d5f4464402a85e243fc53ee48b046076843485319d526e93d88b76ec441d,,
metadata_or_generator,HomeLifeKit,preview-common_meal_10_seats-request,preview-common_meal_10_seats-request,ThreeHearthsVillage/Art/HomeLifeKit/mcp/preview-common_meal_10_seats-request.json,363,ca8e7cde9abc9724e349a8fbdc1be742891a2f8dcbe22cbcce63750c432e3174,,
metadata_or_generator,HomeLifeKit,preview-overview-request,preview-overview-request,ThreeHearthsVillage/Art/HomeLifeKit/mcp/preview-overview-request.json,351,ca283b182e86bb6a55a6899e6b6995818ffb65ab2049a277b98bf5d46b9446ec,,
metadata_or_generator,HomeLifeKit,model-report,model-report,ThreeHearthsVillage/Art/HomeLifeKit/model-report.json,6082,7cb7359852b25100c99de599301a2d71aec696066d07dca4e85f147c8b8364ae,,
metadata_or_generator,HomeLifeKit,module-specs,module-specs,ThreeHearthsVillage/Art/HomeLifeKit/module-specs.json,14138,b7a8722226702792f4f7eccb3da3abd69c4db288404d5fd51a939cd44de14d20,,
module,HomeLifeKit,basket_berries,浆果篮,ThreeHearthsVillage/Art/HomeLifeKit/modules/basket_berries.glb,310792,405da7ca7dfb69b454257edc80565a4477b77dc2ae144876f6d56b0a159aaec6,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/basket_berries/basket_berries.uasset,发现同名UE原生包；不等于已接入玩法
module,HomeLifeKit,basket_empty,空篮,ThreeHearthsVillage/Art/HomeLifeKit/modules/basket_empty.glb,219284,c0e59857dc34e3a197767112ccc209249aa78d07657d9f74aded0bd4a876eb8e,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/basket_empty/basket_empty.uasset,发现同名UE原生包；不等于已接入玩法
module,HomeLifeKit,bed_double_2x2m,双人床,ThreeHearthsVillage/Art/HomeLifeKit/modules/bed_double_2x2m.glb,249460,f12f85f78ef58bc48fac72f04b268a45d4df481eb49f069f4e5255d58be33b84,ThreeHearthsVillage/Content/ThreeHearths/Generated/HomeLifeKit/bed_double_2x2m/bed_double_2x2m.uasset,发现同名UE原生包；不等于已接入玩法
